path,blur
//Volumes/MASON_USB/new_images/R09-CTG3-FA13 (7).JPG,315.42609352029507
//Volumes/MASON_USB/new_images/R09-CTG3-FA13 (74).JPG,302.3587573292456
//Volumes/MASON_USB/new_images/R09-CTG3-FA13 (8).JPG,317.38794672220905
//Volumes/MASON_USB/new_images/R09-CTG3-FA13 (9).JPG,319.244566571843
//Volumes/MASON_USB/new_images/R09-CTG3-FA13 (99).JPG,297.9779046650853
//Volumes/MASON_USB/new_images/R09-LIM2-FA13 (222).JPG,704.6413877248573
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (128).JPG,785.9229510437274
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (129).JPG,789.7875966823744
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (235).JPG,244.55941514805704
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (281).JPG,229.2501160977554
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (289).JPG,257.13995360527707
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (374).JPG,745.2192360229624
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (428).JPG,235.53733252628885
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (595).JPG,763.2470173540504
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (596).JPG,762.0602712554072
//Volumes/MASON_USB/new_images/R10-FRM1-FA13 (597).JPG,754.7496406427929
//Volumes/MASON_USB/new_images/R10-FRM1-WI14 (20).JPG,271.39350858281927
//Volumes/MASON_USB/new_images/R10-FRM1-WI14 (36).JPG,257.83713336681075
//Volumes/MASON_USB/new_images/R10-FRM1-WI14 (37).JPG,259.4648981801698
//Volumes/MASON_USB/new_images/R10-FRM1-WI14 (38).JPG,254.5276404982183
//Volumes/MASON_USB/new_images/R10-FRM1-WI14 (39).JPG,247.3542625907494
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (34).JPG,267.106641398022
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (35).JPG,263.86646290216135
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (37).JPG,317.59569569391493
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (38).JPG,311.7793774332615
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (39).JPG,307.35336105319016
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (40).JPG,311.8743337276773
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (41).JPG,309.2143886262402
//Volumes/MASON_USB/new_images/R10-FRM2-WI14 (42).JPG,311.37553920898995
//Volumes/MASON_USB/new_images/R10-WCP3-FA13 (22).JPG,271.06782893468727
//Volumes/MASON_USB/new_images/R10-WCP3-FA13 (37).JPG,260.15288814802756
//Volumes/MASON_USB/new_images/R10-WCP3-FA13 (55).JPG,258.41646662027625
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (11).JPG,372.32882353859986
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (14).JPG,388.87276147277527
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (17).JPG,381.3487241186126
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (19).JPG,372.4926562500347
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (20).JPG,351.8588628336179
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (21).JPG,428.4819430413562
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (24).JPG,367.77060161979966
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (25).JPG,370.85780074854154
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (39).JPG,355.7033298770179
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (40).JPG,346.6853671462136
//Volumes/MASON_USB/new_images/R10-WCP3-WI14 (41).JPG,359.5419416185227
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (100).JPG,233.87240494153033
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (102).JPG,229.6015078401942
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (103).JPG,234.5073647782505
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (106).JPG,227.78532618607616
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (107).JPG,232.38292081233158
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (114).JPG,221.24730493984876
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (115).JPG,209.53210686315023
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (116).JPG,198.5889635866991
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (124).JPG,223.64350028962295
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (128).JPG,226.14486822398698
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (21).JPG,219.99732672683604
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (22).JPG,218.4333315382003
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (46).JPG,209.52907054759456
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (47).JPG,208.98704216864644
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (60).JPG,209.00972910790014
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (97).JPG,225.52269746147454
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (98).JPG,229.95407636301684
//Volumes/MASON_USB/new_images/R10-WDW1-FA13 (99).JPG,231.22659057270135
//Volumes/MASON_USB/new_images/R10-WDW1-WI14 (35).JPG,277.2680981285047
//Volumes/MASON_USB/new_images/S02-BNS1-WI14 (15).JPG,268.19828344483886
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (20).JPG,700.0744857675382
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (21).JPG,700.8635321629869
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (22).JPG,693.658203397192
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (23).JPG,696.454351252242
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (24).JPG,689.0816904532569
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (25).JPG,696.273720868194
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (26).JPG,680.504468169236
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (27).JPG,680.4974950851318
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (28).JPG,683.9174605920351
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (315).JPG,702.089131163235
//Volumes/MASON_USB/new_images/S02-CPR1-FA13 (316).JPG,698.9656850059233
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (1896).JPG,629.2318244167705
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (2217).JPG,257.06657493919494
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (2218).JPG,252.88916373701852
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (2219).JPG,255.9650146037471
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (2220).JPG,256.50543517076807
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (2221).JPG,246.21998971783222
//Volumes/MASON_USB/new_images/S02-CPR1-WI14 (2222).JPG,244.6648552864957
//Volumes/MASON_USB/new_images/S02-MCP1-FA13 (288).JPG,291.92169484629653
//Volumes/MASON_USB/new_images/S02-MCP1-FA13 (289).JPG,294.83900159310645
//Volumes/MASON_USB/new_images/S03-JKP2-FA13 (122).JPG,358.73416375992554
//Volumes/MASON_USB/new_images/S03-JKP2-FA13 (154).JPG,318.12250045384286
//Volumes/MASON_USB/new_images/S03-JKP2-FA13 (158).JPG,323.6154662500922
//Volumes/MASON_USB/new_images/S03-JKP2-FA13 (159).JPG,314.0861012003862
//Volumes/MASON_USB/new_images/S03-JKP2-FA13 (34).JPG,356.4419163909611
//Volumes/MASON_USB/new_images/S03-LCP1-FA13 (26).JPG,806.6780331474275
//Volumes/MASON_USB/new_images/S03-LCP1-FA13 (27).JPG,808.5875505989217
//Volumes/MASON_USB/new_images/S03-LCP1-FA13 (29).JPG,811.8424654475846
//Volumes/MASON_USB/new_images/S03-LCP1-FA13 (40).JPG,826.8451479249599
//Volumes/MASON_USB/new_images/S03-LCP1-FA13 (43).JPG,815.6133820666471
//Volumes/MASON_USB/new_images/S04-HAP1-FA13 (189).JPG,857.5726870975479
//Volumes/MASON_USB/new_images/S04-OTW1-FA13 (157).JPG,307.40057870651304
//Volumes/MASON_USB/new_images/S04-OTW1-FA13 (159).JPG,299.158713789874
//Volumes/MASON_USB/new_images/S04-OTW1-FA13 (323).JPG,311.0719593867597
//Volumes/MASON_USB/new_images/S04-OTW1-FA13 (392).JPG,1384.5593558056323
//Volumes/MASON_USB/new_images/S04-OTW1-FA13 (393).JPG,1373.6528275458923
//Volumes/MASON_USB/new_images/S04-OTW1-WI14 (501).JPG,192.02118794577166
//Volumes/MASON_USB/new_images/S04-OTW1-WI14 (502).JPG,192.76359196797236
//Volumes/MASON_USB/new_images/S04-OTW1-WI14 (503).JPG,197.69758516756733
//Volumes/MASON_USB/new_images/S04-OTW1-WI14 (504).JPG,193.32694340351236
//Volumes/MASON_USB/new_images/S05-LNC1-FA13 (29).JPG,801.6668347509674
//Volumes/MASON_USB/new_images/S05-LNC1-FA13 (30).JPG,797.6173011564051
//Volumes/MASON_USB/new_images/S05-LNC1-FA13 (62).JPG,778.4722504201725
//Volumes/MASON_USB/new_images/S05-RES1-FA13 (203).JPG,783.1465309815483
//Volumes/MASON_USB/new_images/S05-RES1-FA13 (204).JPG,786.2672954149051
//Volumes/MASON_USB/new_images/S05-RES1-FA13 (205).JPG,789.2820473363114
//Volumes/MASON_USB/new_images/S05-SFP2-FA13 (102).JPG,829.6026219993848
//Volumes/MASON_USB/new_images/S05-SFP2-FA13 (154).JPG,852.6637051167734
//Volumes/MASON_USB/new_images/S05-SFP2-FA13 (155).JPG,841.6524667624477
//Volumes/MASON_USB/new_images/S05-SFP2-FA13 (257).JPG,827.7291729361077
//Volumes/MASON_USB/new_images/S05-SFP2-FA13 (79).JPG,270.11832277172505
//Volumes/MASON_USB/new_images/S05-SFP2-FA13 (81).JPG,280.2715629727442
//Volumes/MASON_USB/new_images/S05-SFP2-WI14 (2237).JPG,830.5021393204436
//Volumes/MASON_USB/new_images/S05-SFP2-WI14 (2238).JPG,820.6170819739046
//Volumes/MASON_USB/new_images/S05-SFP2-WI14 (2239).JPG,834.8065992844582
//Volumes/MASON_USB/new_images/S06-CBW1-FA13 (153).JPG,353.956181230043
//Volumes/MASON_USB/new_images/S06-CBW1-FA13 (268).JPG,244.51760474604143
//Volumes/MASON_USB/new_images/S07-SAG1-FA13 (35).JPG,797.0523828295951
//Volumes/MASON_USB/new_images/S07-SAG1-FA13 (36).JPG,792.0507712539242
//Volumes/MASON_USB/new_images/S07-SAG1-WI14 (15).JPG,201.19369427287825
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (10).JPG,244.30792568789286
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (100).JPG,266.9560819366898
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (101).JPG,266.02755035850254
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (116).JPG,263.5453519625904
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (117).JPG,266.2225586471086
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (122).JPG,260.12028452710865
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (123).JPG,259.4394367208387
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (124).JPG,256.8128312545073
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (125).JPG,255.05079655944655
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (126).JPG,250.33487566584543
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (127).JPG,254.10757441848872
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (128).JPG,255.6318686347696
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (30).JPG,257.55448598478637
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (68).JPG,261.25040365140126
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (7).JPG,253.21112466480008
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (8).JPG,256.7912681937928
//Volumes/MASON_USB/new_images/S07-STJ1-FA13 (9).JPG,247.3586732644558
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1455).JPG,818.8395779554095
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1456).JPG,828.7844988108363
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1457).JPG,825.0945643061119
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1458).JPG,824.8061370518622
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1459).JPG,823.4610903055595
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1460).JPG,817.2405609213008
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (1461).JPG,827.6973203263151
//Volumes/MASON_USB/new_images/S07-STJ1-WI14 (2226).JPG,585.7167659163242
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (101).JPG,270.66609272387296
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (116).JPG,262.09574428114666
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (117).JPG,257.41773357285746
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (118).JPG,250.85823719952432
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (120).JPG,251.31009603709987
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (64).JPG,264.0842222198364
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (65).JPG,271.780080157015
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (67).JPG,269.96474094829057
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (68).JPG,269.2629743926649
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (70).JPG,267.7710005310059
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (71).JPG,262.3908373132192
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (72).JPG,259.1376770372062
//Volumes/MASON_USB/new_images/S07-WGL2-FA13 (89).JPG,245.82862323611343
//Volumes/MASON_USB/new_images/S07-WGL2-WI14 (15).JPG,260.0780412732584
//Volumes/MASON_USB/new_images/S07-WGL2-WI14 (16).JPG,259.91063880900657
//Volumes/MASON_USB/new_images/S07-WGL2-WI14 (17).JPG,254.42758303355095
//Volumes/MASON_USB/new_images/S07-WGL2-WI14 (18).JPG,258.5096199887307
//Volumes/MASON_USB/new_images/S08-WGL1-FA13 (48).JPG,296.6727412657879
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (15).JPG,235.02294879906168
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (16).JPG,241.04518782167318
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (17).JPG,239.18419689635368
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (18).JPG,285.1395570121462
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (19).JPG,320.6130982851266
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (20).JPG,321.6775664033223
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (21).JPG,322.0863911806884
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (24).JPG,291.8406104485446
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (25).JPG,289.6875612300731
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (63).JPG,251.80243114389353
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (64).JPG,252.58294522447343
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (65).JPG,256.2636819575624
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (66).JPG,261.62129133756406
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (67).JPG,259.6263486254359
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (73).JPG,258.92845229093274
//Volumes/MASON_USB/new_images/S08-WGL1-WI14 (75).JPG,282.62649406861425
//Volumes/MASON_USB/new_images/S08-WGL2-FA13 (654).JPG,281.0358581953195
//Volumes/MASON_USB/new_images/S09-KTP1-FA13 (21).JPG,279.49220129671136
//Volumes/MASON_USB/new_images/S09-KTP1-FA13 (26).JPG,281.1480570755106
//Volumes/MASON_USB/new_images/S09-KTP1-FA13 (52).JPG,268.3906962322759
//Volumes/MASON_USB/new_images/S09-KTP1-WI14 (10).JPG,747.0759249855957
//Volumes/MASON_USB/new_images/S09-KTP1-WI14 (21).JPG,747.4079953543403
//Volumes/MASON_USB/new_images/S09-KTP1-WI14 (5).JPG,739.5805518536786
//Volumes/MASON_USB/new_images/S09-SMC1-WI14 (39).JPG,235.66911441965735
//Volumes/MASON_USB/new_images/S10-ILC1-FA13 (214).JPG,269.4751229859264
//Volumes/MASON_USB/new_images/S10-ILC1-FA13 (215).JPG,266.59944351484455
//Volumes/MASON_USB/new_images/S10-ILC1-WI14 (18).JPG,759.0949855919791
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (32).JPG,236.3410613919467
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (33).JPG,243.6481586658863
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (34).JPG,244.33588189156572
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (35).JPG,241.66235838499907
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (72).JPG,245.11328660413042
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (73).JPG,249.71971857459673
//Volumes/MASON_USB/new_images/S10-LPC1-FA13 (74).JPG,248.82930818073
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (15).JPG,917.5882860393505
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (16).JPG,918.0300928415483
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (17).JPG,906.160469640353
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (18).JPG,918.807417281354
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (28).JPG,927.27759252019
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (29).JPG,915.6394359966216
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (57).JPG,905.6407429026234
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (58).JPG,911.2737583628443
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (73).JPG,865.5115126395666
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (75).JPG,850.1047277707603
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (76).JPG,873.9072854593529
//Volumes/MASON_USB/new_images/S10-LPP2-FA13 (98).JPG,824.339024687291
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (25).JPG,299.5774516305675
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (26).JPG,300.815178413664
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (28).JPG,299.9237739250727
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (32).JPG,297.5384095868306
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (33).JPG,293.86540877757835
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (34).JPG,301.58256771502397
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (35).JPG,296.210069091862
//Volumes/MASON_USB/new_images/S10-LPP2-WI14 (39).JPG,266.2855389015767
